TSNE1,TSNE2,Cluster
117.118546,-19.03535,2
-60.800537,62.432407,0
-99.956215,24.835775,0
-40.905315,-9.281262,0
-40.967346,-9.214933,0
47.148026,63.03441,0
-18.966991,-75.74644,1
-25.264503,94.78033,3
-69.902756,-83.34423,1
5.601256,-42.328,1
43.562714,54.377983,1
43.763153,54.37221,1
-20.9164,101.4613,3
28.854177,26.899029,1
29.10728,26.988804,1
-61.364204,72.22669,3
-68.13055,50.278065,0
-73.441086,59.785625,0
-73.32881,46.525524,0
82.68116,73.79306,3
-39.879566,8.181614,1
39.04048,19.597532,1
26.200533,30.121346,1
33.06218,16.3029,1
46.992317,39.11575,1
46.992317,39.11575,1
120.16596,23.816408,2
27.88077,93.9791,3
25.713125,92.819786,3
13.900053,93.16166,3
33.892853,21.055489,1
34.204872,39.560677,1
5.7026772,-13.007918,1
87.02681,46.62984,2
116.241104,22.776468,2
85.969086,25.838192,2
-19.260075,-19.453108,1
-38.89616,-19.683348,1
-16.529114,96.14441,3
-38.670155,-17.80857,1
-23.844345,-17.52137,1
-23.763102,-17.372225,1
-35.155132,-21.448126,1
-32.376102,-21.29807,1
-26.462582,-18.29312,1
-21.665586,-116.87636,1
34.34393,39.025528,1
32.338356,20.690786,1
30.633211,23.733969,1
50.213867,39.834923,1
72.60301,-44.98068,1
65.92727,-50.614258,1
74.580345,-56.289448,1
23.913513,45.402435,0
109.84319,57.970863,2
-76.850525,52.584126,0
2.798466,105.23256,3
51.035767,67.63936,3
43.592632,54.38426,1
-11.567201,-62.515198,1
58.409153,-43.996056,1
-22.805964,103.086525,3
-35.727554,0.43895307,1
43.680485,54.366394,1
43.763058,54.371998,1
45.404053,-67.51561,1
89.41265,68.99268,3
-27.539156,-6.0809426,1
-26.255087,-6.22738,1
-12.430898,5.4489903,0
31.439554,18.918566,1
11.360166,101.80046,3
27.334963,-102.2673,1
36.082798,-107.462135,1
94.57144,-60.771446,1
-10.781668,-103.213135,1
-75.679504,55.622417,0
-70.28981,53.50564,0
20.31333,17.251934,1
10.803521,-103.09879,1
62.39184,-45.88263,1
65.22056,-47.632126,1
64.36116,-43.85514,1
51.474827,-48.291218,1
62.529564,-38.796852,1
-32.87194,22.253677,1
49.559853,62.557186,1
-11.568585,-62.516987,1
113.88503,-37.596123,2
112.468475,-36.68887,2
43.763073,54.371994,1
-19.975395,37.391865,0
-21.92823,9.187257,1
132.56934,1.1421118,2
-37.574615,8.848934,1
10.79552,-103.12755,1
-67.81197,-40.33184,1
75.353905,-86.19507,1
68.594124,-81.20261,1
23.531227,-103.08745,1
93.926605,-60.18742,1
15.971141,-100.8054,1
94.488594,-61.025394,1
61.710003,-93.93871,1
68.77239,-81.34643,1
73.004,-61.415134,1
48.39303,85.119,3
23.754917,95.418,3
27.06142,31.002401,1
114.625496,-29.866455,2
103.90202,-32.468636,2
103.9011,-32.59741,2
111.692764,-27.690748,2
-80.13181,7.73206,1
-59.012737,36.299694,0
-0.3809588,72.16556,0
70.82447,97.45087,3
-14.179581,-45.463924,1
-3.709097,105.49234,3
-73.338135,7.462307,1
12.821239,69.4607,0
66.773094,75.28145,3
-69.73645,-83.54664,1
-69.71141,-83.5524,1
50.958035,34.68068,1
50.958443,34.680614,1
50.957817,34.68041,1
-4.8354845,56.35854,0
70.751854,58.644592,3
57.515015,51.458717,3
65.94901,-50.596684,1
54.795586,-46.559753,1
-51.32805,-47.84971,1
-49.50332,44.915604,0
0.8585696,45.564053,0
-1.9855337,-28.92205,1
57.469727,-56.94213,1
58.334755,-44.111755,1
64.53142,-99.16729,1
30.510405,23.747421,1
32.341846,20.067287,1
-32.23693,22.258888,1
-13.975768,1.7026193,1
-39.69461,-26.306377,1
39.04048,19.597532,1
19.880314,69.479965,0
63.214775,40.6679,3
-7.4974017,-9.520233,1
-32.084934,-34.633106,1
-46.085106,92.508865,3
-46.67683,-37.852333,1
-45.13972,-37.714855,1
10.166335,74.555725,0
24.109333,96.94005,3
-68.62438,102.6001,0
3.1618786,-111.90047,1
-14.168974,76.5161,0
-45.11063,85.33741,3
35.792885,8.722048,3
-76.60164,-55.082767,1
-74.81309,91.13581,0
76.26506,-55.230236,1
79.60795,-43.248535,1
-53.06434,59.196262,0
0.9888048,43.346252,0
-30.099453,10.50633,1
-23.193365,59.164448,0
120.161934,23.816057,2
-23.349146,-39.820976,1
73.18364,67.819046,3
1.4986538,52.478252,0
-0.6887101,27.817577,0
-44.97101,57.685497,0
-39.071247,67.82264,3
-52.353874,46.6949,0
-41.523544,64.16945,0
46.822575,-57.97459,1
67.221016,29.668308,2
7.140786,9.034952,1
47.83776,-19.183208,1
47.84029,-19.181335,1
47.898426,-9.049251,1
-11.349992,17.87763,0
-68.159225,-40.51458,1
31.867102,82.43891,3
-26.50473,27.218452,0
-14.5800495,-98.107994,1
-66.29001,89.024765,0
-66.29001,89.024765,0
-23.807497,51.14211,0
-69.04321,10.2212515,1
-13.558188,10.809325,1
-5.684097,38.787415,0
-24.927519,61.71697,3
-21.811838,44.702637,0
-40.9539,38.20755,0
-36.071945,41.63611,0
-28.539442,27.935518,1
-17.281595,-9.300643,1
-96.17282,38.744106,0
60.003155,76.564644,3
16.565073,51.491013,0
43.843357,54.309566,1
-101.417946,42.996254,0
46.191162,69.12036,3
11.817252,95.111145,3
-81.07715,87.18215,0
-33.321655,35.627964,0
-43.97549,39.50851,0
-33.531174,-69.54243,1
10.603894,-30.168552,1
-41.943176,-30.596182,1
-43.65172,-32.971664,1
111.30606,-27.665634,2
69.55706,33.258297,2
-45.340984,-4.9251747,0
44.815815,87.46324,3
-58.540703,44.789734,0
-43.599545,46.022,0
-52.72093,44.50888,0
-0.63985246,13.620709,0
2.705132,41.32883,0
-6.424073,59.37384,0
-47.8434,87.10416,3
-47.84364,87.097786,3
-28.996492,32.415073,0
-100.469505,23.775482,0
12.783478,-84.94695,1
-37.83233,41.380283,0
55.831318,72.72905,2
46.024055,-67.18903,1
39.044056,-67.62266,1
79.56799,-60.75611,1
-102.676384,28.88116,0
-102.40109,28.208912,0
109.122826,-33.19584,2
-38.97349,-11.646321,0
-29.46706,51.560997,0
45.34703,-68.03897,1
-49.68879,49.54217,0
-39.7827,59.794525,3
-90.09,60.064632,0
-95.81802,40.884193,0
-90.09488,60.065346,0
-98.3392,38.724377,0
-82.33446,59.26362,0
-24.72373,-95.39748,1
-17.665468,8.39456,1
69.310974,-80.68274,1
64.25824,13.155897,3
56.524708,91.69962,3
74.523346,76.12874,3
-28.018635,51.100388,0
-38.49236,66.70523,3
-39.67292,64.65489,0
-47.8169,60.65074,0
74.114296,59.70168,3
74.11398,59.699352,3
75.369286,-40.793747,1
-22.454695,-12.284427,1
-45.348667,-34.677692,1
116.45716,11.992699,2
112.55524,40.05798,2
-3.0871146,30.846325,0
-1.796736,40.1428,0
-36.099533,74.32417,0
-43.550755,57.305286,0
55.359398,-12.692836,1
93.90868,6.651028,2
116.6364,12.796292,2
119.341705,15.071815,2
120.85799,26.724815,2
-4.5310054,-29.617529,1
-29.649734,64.87776,3
-113.644936,44.94537,0
-12.965696,-3.9090347,1
-53.449852,45.693882,0
102.36497,12.355347,2
-11.564169,-62.511215,1
-11.569068,-62.51757,1
10.603326,-103.13589,1
-47.84419,87.110054,3
-31.278337,68.884056,3
-30.681236,68.448395,3
37.221455,-20.67127,1
23.025618,-121.355316,1
-55.81872,95.01095,0
-2.8146262,47.881462,0
-46.07103,61.550488,0
-4.5541224,60.405552,0
51.552906,17.163832,3
-42.191437,57.79472,0
91.09399,24.10306,2
88.09381,23.448837,2
31.437511,-111.62836,1
92.81993,2.6830583,2
-28.691734,5.3180065,1
44.59613,53.991795,1
-6.685675,24.686142,3
42.89011,-42.251442,1
-95.4781,66.94229,0
-12.108821,-1.8868679,1
90.66401,-42.0407,1
44.86973,95.36418,3
-67.22457,15.546755,1
-64.035324,76.916756,0
-67.8158,-40.330856,1
108.28726,-34.168983,2
95.22632,-28.07855,2
95.22697,-28.076109,2
94.89583,-28.685755,2
94.82508,-28.790525,2
-36.0278,-54.262978,1
-35.985806,-54.296803,1
-28.157234,-58.77343,1
-42.080635,56.183186,0
96.42493,-0.4813343,2
56.6488,19.327427,3
-69.379265,101.51405,0
-72.632515,82.93114,0
20.790085,-103.27755,1
63.81575,10.175637,3
62.391056,-83.66651,1
62.390934,-83.6655,1
132.81317,1.0621073,2
-11.709522,5.363848,0
-43.053318,52.07924,0
-32.04734,75.7049,3
-8.392919,21.67589,1
-61.97152,17.55522,1
-4.2215724,50.747906,0
56.69689,48.5948,0
66.678764,76.18087,3
-55.293095,8.40873,0
76.908,-44.010567,1
-39.715176,44.55165,0
-10.019017,16.530052,0
-28.999231,32.439213,0
-5.8848305,61.92143,0
61.213,-37.76411,1
-64.50674,-33.992558,1
70.823265,97.45271,3
-85.62898,87.04231,0
89.29287,-77.00142,1
-34.607883,6.018845,1
110.04366,10.152017,2
-90.967415,66.35993,0
-11.564085,-62.508545,1
94.1524,-59.906273,1
62.441113,56.820976,3
42.34734,86.13845,3
-19.333164,-18.083035,1
-7.407937,64.36492,3
43.568695,54.386726,1
-0.9103164,-69.97554,1
32.908474,-6.9706573,1
36.893124,-21.188728,1
-86.94042,88.20812,0
-73.628174,11.190741,1
-22.751,9.769011,0
-50.423412,48.89525,0
-51.343906,87.966576,3
7.672209,-73.73394,1
5.797731,-75.627754,1
7.4692273,-73.83156,1
83.1457,-70.90362,1
36.89525,-21.185238,1
-10.8065,40.08001,0
-21.756529,33.075855,0
8.188341,-112.56427,1
48.755497,1.056698,3
73.06165,67.80785,3
21.663034,-116.5231,1
36.933,-106.108246,1
9.947889,-100.76553,1
69.44297,-82.09139,1
45.06716,-65.534874,1
44.68998,-61.994358,1
-6.1551228,1.9400417,1
-33.649845,23.083813,0
54.8387,-24.667807,1
-66.300316,39.34114,0
-9.450293,35.757896,0
-76.067406,46.523567,0
-114.07693,-9.806167,3
-39.704594,54.599884,0
-58.314285,40.301563,0
-86.84927,-0.5309651,1
-24.784395,76.02236,3
62.491745,-84.7244,1
66.72378,-85.54401,1
110.43517,-27.458609,2
116.099045,23.112839,2
21.12422,-6.348811,1
116.10056,23.110228,2
-88.7842,-49.823574,1
12.866235,68.84775,0
69.175804,57.553947,3
-1.7152443,26.53091,0
-6.8288,30.664177,0
-40.50115,36.851677,1
-71.7435,15.770252,1
-40.486088,36.832584,1
-25.808153,108.00281,3
-61.70186,67.581055,3
-57.952877,36.716064,0
27.918173,-22.854494,1
27.918236,-22.85406,1
27.918205,-22.854706,1
-73.27011,88.6565,0
-71.799545,84.61356,0
-80.1486,88.921745,0
-80.14892,88.92193,0
-80.27028,88.502144,0
-32.697914,2.4128735,1
-38.604065,23.372149,0
-14.024193,-44.545616,1
-22.005394,7.54883,1
-32.89966,9.310036,1
-21.54055,65.068245,3
-16.343855,20.338688,0
-101.464836,-1.4665806,1
-56.55582,84.98121,0
-57.77659,36.77856,0
-56.8933,36.63435,0
-30.161858,71.38314,3
34.22466,-1.1662581,1
52.642204,-94.826256,1
0.64826626,75.689476,0
40.799118,10.986854,3
107.5364,54.463795,2
107.63142,54.354027,2
-51.309925,-62.03748,1
99.60488,-14.386841,2
99.96863,-8.540798,2
-19.57215,-47.30018,1
97.462975,-23.345541,2
99.66375,-9.409798,2
-75.22154,85.787025,0
-75.22154,85.787025,0
-93.76369,21.867697,0
-41.385376,88.11529,3
31.173306,29.983576,1
20.48372,5.4095306,1
33.427284,17.652355,1
33.528088,46.232178,1
24.924988,39.477097,1
-76.37482,-53.603596,1
-55.165405,28.47107,0
-28.310595,-104.94154,1
-28.310486,-104.94206,1
-28.310524,-104.94199,1
95.53591,11.120461,2
-25.741737,107.710594,3
-35.051914,104.43726,3
-35.052536,104.43874,3
-87.02414,36.70954,0
-61.181587,72.37405,3
-36.256474,106.85304,3
-36.590935,106.87252,3
-60.771477,72.110435,3
-35.825527,106.75645,3
-101.479774,43.170853,0
-75.582184,16.048985,1
-37.05175,107.03407,3
-35.316116,104.7765,3
-35.091427,104.29336,3
-37.05175,107.03407,3
-37.05175,107.03407,3
-35.030396,105.13547,3
-34.81517,104.45249,3
-35.030396,105.13547,3
-35.030396,105.13547,3
-35.03014,105.13477,3
-58.76608,70.03566,3
-60.84498,71.475365,3
-35.03022,105.1381,3
-58.84127,69.56172,0
-62.621407,63.95806,0
-37.049713,107.02479,3
-37.052235,107.032265,3
-36.629417,105.89945,3
-37.049713,107.02479,3
-37.050133,107.028534,3
-35.03022,105.1381,3
-86.94184,36.546936,1
-56.68266,63.05135,0
-57.653084,64.86547,3
-35.030186,105.13641,3
-83.82446,55.942158,0
-61.434048,64.35721,0
-34.404556,106.03889,3
-85.34219,6.096906,1
-61.089703,69.074814,3
-61.30587,68.827675,3
-47.495193,74.817856,3
-59.026436,57.002308,0
-59.594673,67.58956,3
-58.003742,64.98789,3
-62.124233,55.341557,0
-42.903896,71.1216,3
-61.30587,68.827675,3
-68.69653,54.59461,0
-82.70359,87.92689,0
13.626877,-39.047836,1
21.30881,-31.393562,1
13.637051,-38.910496,1
13.311143,-38.77958,1
13.816689,-40.112923,1
14.04533,-39.377026,1
13.4464245,-38.960106,1
55.151653,18.343498,3
21.23372,-31.370058,1
-7.9710646,-88.18799,1
-8.148984,-88.16312,1
-61.44378,26.772251,0
-8.992864,26.814573,0
-9.99436,16.48783,0
-3.9807093,35.29704,0
-16.467592,19.641367,0
-34.41967,4.374625,1
11.648537,101.64087,3
-70.22839,22.4676,0
-13.463066,1.4985871,1
-42.77853,5.2579827,0
-20.813265,28.987375,1
-45.411545,-8.719635,0
-38.382755,57.64912,0
-52.717808,-4.742618,0
-52.939255,-4.640339,0
11.594806,101.62982,3
-60.698956,28.800676,0
-29.272724,37.553448,0
-34.322952,32.841312,0
-55.293545,12.510037,0
-6.0369844,30.601929,0
-58.497025,27.187986,0
-71.8694,12.401071,1
-32.908463,33.679333,0
-64.77114,31.311043,0
-41.013184,64.168724,0
-61.19722,40.927986,0
-53.815613,52.388214,0
-62.968292,30.698679,0
-47.104908,55.92548,0
-64.8566,30.968578,0
-0.9902461,31.435904,0
-10.422997,68.29646,3
-54.049572,53.551273,0
-53.471375,51.86733,0
-63.62951,31.072214,0
-61.376545,40.56254,0
-30.789375,74.51303,3
-67.21931,36.10927,0
-43.599255,46.39098,0
-53.815613,52.388214,0
-61.198517,40.92797,0
-61.553776,39.136513,0
-62.94962,39.36588,0
-63.80017,33.390427,0
-64.1457,32.40775,0
-56.14983,48.62132,0
-53.23576,54.47608,0
43.9752,-25.271576,1
41.86848,-25.130499,1
-103.51822,-9.663677,1
-42.221325,64.63386,0
-64.520096,33.178875,0
-51.651623,46.250248,0
-53.09514,45.92877,0
-13.421825,43.08985,0
-64.774124,31.311377,0
-53.02315,52.196003,0
-47.62981,60.57335,0
-54.399418,49.974598,0
-62.7268,40.4577,0
-40.601997,94.97154,3
-48.593296,67.29982,3
-53.030262,58.127575,0
-55.07936,52.82088,0
-53.539204,48.90109,0
-44.231834,56.73548,0
-63.151978,30.740332,0
-61.05786,39.662228,0
-42.560184,69.16876,0
-57.794174,68.02236,3
-52.81637,51.94438,0
-66.71144,30.091034,0
-54.17264,53.67843,0
-49.705696,42.561256,0
-61.43486,39.008247,0
-56.7301,54.01255,0
-53.55917,56.69582,0
60.897133,48.719475,3
-60.197968,15.364885,1
-73.71741,15.818863,1
-65.08268,23.157001,0
-72.76038,3.3112562,1
-59.727272,19.654413,1
-70.52588,10.954326,1
-72.31431,2.8389974,1
-73.79682,4.3931913,1
-41.774445,41.159042,0
-61.74456,20.311672,0
-74.84915,5.252233,1
-65.15997,24.285898,0
-64.25088,30.793392,0
-53.97288,53.488487,0
-47.43807,60.741673,0
-63.027115,30.81895,0
-73.3887,4.269456,1
-46.388744,57.755795,0
-33.57988,67.85383,3
-66.80661,30.033834,0
-63.539917,31.7369,0
-61.132587,39.477478,0
75.42872,72.2834,3
-61.84831,20.8036,0
-47.31979,40.57138,0
-61.26625,21.095982,0
42.228397,-94.603676,1
80.72837,-70.969505,1
-54.26,48.4194,0
-61.21239,39.658825,0
-66.62003,30.160517,0
-65.162964,24.278511,0
-0.5756389,96.83815,3
-60.137054,39.511105,0
-58.76703,45.191097,0
-75.85242,-0.988745,0
-53.71766,49.0703,0
-53.827427,53.784817,0
-65.602135,101.32248,0
-40.671494,82.71553,3
-30.652489,33.847813,0
-27.558424,67.64768,3
-37.263798,80.797844,3
-27.327475,66.87376,3
-81.19146,-42.927803,1
41.774624,-42.576912,1
36.074703,-51.036057,1
-84.326546,-60.284176,1
91.67563,-35.596844,1
-0.9874896,10.343867,0
-11.186517,54.469948,0
-23.815813,10.894187,1
-84.97031,-65.47686,1
-78.77223,67.70667,0
-72.199936,46.399925,0
66.46285,1.9628302,3
-68.326675,49.631042,0
-16.743326,89.85202,0
-9.44121,78.4052,0
-37.44677,-11.2927475,1
-43.074215,-7.8749547,0
60.308163,17.394226,3
0.6589461,-2.4630842,1
-93.22708,26.954388,0
-82.39232,87.90491,0
83.72707,-42.083088,1
47.764,90.26446,3
-13.519336,39.787243,0
92.921326,69.26459,2
92.92128,69.26525,2
-13.519225,39.787514,0
-79.92893,-60.266598,1
-3.0793939,-29.36567,1
-13.832157,14.342609,0
-23.607182,31.130169,0
-23.197042,-23.256594,1
-40.57381,-14.667334,1
-23.8787,29.165201,0
-89.00075,83.16006,0
-88.41349,87.77073,0
-14.538903,64.74689,3
-4.674825,50.06556,0
-10.093787,66.03688,3
-43.56198,88.09883,3
-21.360426,32.204746,0
-74.71022,57.95389,0
115.84783,-19.648127,2
49.329475,34.703224,1
-21.146608,32.17812,0
-11.197859,54.45863,0
-21.398981,17.15841,0
-73.361046,83.41891,0
-72.5293,83.87425,0
-19.619335,62.693386,3
-21.475231,-4.468808,1
-14.620999,79.30484,3
-11.628977,79.88681,0
45.566338,95.69025,3
47.497406,95.80873,3
58.662846,17.719515,3
-70.20517,88.62217,0
-9.069105,66.320564,0
13.921368,-113.09262,1
-11.504848,53.025585,0
-11.223425,4.603887,0
34.84717,76.664215,3
60.071953,16.22771,3
116.431,-19.94825,2
115.24429,-20.12407,2
-9.279988,31.102234,0
36.266006,-1.6750828,1
63.044876,15.295411,3
-6.2397656,52.978218,0
-65.41728,101.07967,0
96.163574,7.64331,2
56.00067,16.741821,3
-22.63152,1.9180676,1
-8.104369,19.351004,0
-17.645172,90.657234,0
-35.590603,-0.07593812,1
47.49132,95.81617,3
-50.702576,50.55653,0
-41.62197,74.10815,3
-67.312195,46.022617,0
-41.451447,74.14367,0
-41.621902,74.107895,3
67.87653,-19.346245,1
66.62033,-18.329323,1
67.996925,-19.778435,1
66.69044,-18.487581,1
-56.357334,2.763919,0
-85.54218,-60.338646,1
-0.0064722546,-89.475395,1
97.356346,-17.551067,2
-31.364616,72.400185,3
-30.297848,73.3784,3
-68.53647,-21.231466,1
-64.734245,-30.103111,1
-65.5553,-9.78386,1
8.557423,1.7844082,1
66.41394,9.058684,3
68.80532,-21.120684,1
67.19892,-1.5154583,3
57.529335,-16.130127,1
52.07478,-20.645494,1
11.355145,-19.148123,1
42.27168,-44.3898,1
42.147198,-44.282146,1
42.28777,-44.318466,1
59.520878,-28.708017,1
11.3382225,-57.06172,1
40.934887,-41.22339,1
42.492184,-42.122837,1
57.93316,-30.48241,1
116.11309,23.112335,2
-86.6797,22.033663,0
-51.871418,97.126976,3
-41.97099,91.21373,3
18.798445,-48.061096,1
-90.553734,-33.114372,1
-94.7851,-35.23362,1
18.798344,-48.061115,1
-42.566555,38.671906,0
-42.534912,38.667725,0
-33.08081,72.81037,3
-33.079494,72.813736,3
22.86464,-7.3128524,1
-62.002342,-79.89207,1
90.62687,15.794192,2
39.89851,-110.70977,1
-47.466305,-1.9057477,0
-47.466305,-1.9057477,0
-68.97192,20.76263,0
89.131584,40.81141,2
-88.18971,-49.616467,1
-88.18055,-49.621727,1
-88.85205,-49.567947,1
-52.651844,59.683094,0
-12.952479,36.92194,3
-88.3406,81.239525,0
-12.340241,44.444477,3
-73.05691,39.576073,0
62.184616,-40.788654,1
5.8931427,104.19366,3
82.984764,74.17351,3
108.7202,57.00009,2
-61.94132,-59.42364,1
-46.417915,-52.488953,1
-113.95537,6.094134,0
-20.335505,-113.44285,1
-20.334656,-113.442856,1
91.14418,-67.96039,1
50.0535,-82.352684,1
24.998169,5.2060857,1
32.20305,-96.69519,1
66.56481,34.155075,2
3.6941476,71.274536,0
0.68232113,68.767044,0
14.895874,-58.652233,1
-107.50372,-23.511597,1
-43.63293,39.12833,0
-95.15623,-29.847435,1
-46.95726,82.68016,0
-5.4052753,3.9905531,1
-60.45341,7.5044217,0
-93.42771,17.109283,0
-25.064444,6.372411,0
-77.10535,4.9941564,1
-47.094772,82.75406,0
-75.93444,74.25369,0
-4.7494764,0.37679604,1
-38.404415,14.0284395,1
-93.43201,17.11002,0
-93.10428,16.843576,0
-42.535156,5.6130643,0
-11.739034,-63.008514,1
-76.74132,-44.196518,1
29.347616,45.114433,1
-31.712008,-29.840761,1
33.45997,45.247967,1
0.4780115,68.11886,0
-0.17639731,-23.93159,1
16.30203,5.6982,1
19.36588,3.7738721,1
48.903492,64.605965,2
38.683254,34.26724,1
33.223785,17.827011,1
38.969147,52.2151,1
38.96758,38.89833,1
30.168955,62.280037,1
19.913132,23.342682,1
24.057413,0.37522522,1
20.325104,5.718203,1
29.470701,42.199764,1
26.658918,39.34232,1
-48.189148,-40.384865,1
16.477142,70.05553,0
111.58922,56.5272,2
28.277637,43.66983,1
-1.4867543,-13.030044,1
-23.536612,-21.698774,1
-34.792862,-28.442703,1
12.312148,70.7955,0
44.927803,35.62121,1
20.764732,69.94227,0
46.785297,91.31601,3
53.010788,81.84069,3
3.5119102,78.52659,0
3.7837663,78.39655,0
33.873013,45.83781,1
33.87617,42.498543,1
33.650677,41.029755,1
43.08297,45.53745,1
31.108938,20.86939,1
12.26995,69.8268,0
7.7327356,18.498999,1
42.581596,27.72503,1
44.91648,35.59642,1
45.71848,37.680305,1
44.939453,35.59741,1
57.96078,-39.952194,1
31.508518,64.78169,1
108.24266,30.284595,2
109.46558,44.757816,2
-75.26515,-84.38258,1
-41.80343,76.11379,3
-7.12679,-53.786686,1
-9.923677,-52.7488,1
8.918838,-31.034985,1
-11.56625,-65.376854,1
-9.618144,83.18717,0
-9.7585945,83.59436,0
-9.767141,84.18453,0
-15.048578,96.75534,3
-17.55984,91.22334,0
23.29935,107.29991,3
-11.581027,84.24241,0
-11.561986,80.03505,0
-10.017383,84.050835,0
-9.821249,84.15072,0
-9.833252,84.28928,0
-9.822645,84.0221,0
-14.182147,79.90495,0
-8.40483,81.733086,0
-43.55341,35.260197,0
-103.373566,-43.145668,1
81.459755,35.71948,2
69.337746,34.123528,2
69.330086,34.12164,2
34.77173,-3.4325864,1
62.417988,-98.15332,1
43.29795,-42.700115,1
36.851013,-21.215862,1
43.543392,-42.740005,1
43.984367,-24.526676,1
-44.91414,93.02813,3
-45.282787,67.54176,0
99.616104,-1.163754,2
-41.771145,76.38618,3
-46.23398,72.7777,3
-35.375443,76.881584,3
-18.350273,69.809074,3
-69.08321,60.12206,3
-15.454567,-59.127235,1
-77.082596,44.2312,0
-94.982796,73.60636,0
5.7516284,104.104836,3
-23.996033,17.001627,0
-22.970116,7.670953,0
-24.331116,16.63927,0
-82.105934,63.510334,0
-62.50226,-45.860237,1
-35.892742,-53.597557,1
27.43427,-13.26741,1
34.31565,2.545158,1
10.279408,-57.85666,1
58.442562,-24.46545,1
61.022297,-23.175283,1
-7.93691,-101.49787,1
-25.296059,-77.55736,1
9.707545,-16.67409,1
11.001344,-21.97429,1
-25.291975,-77.63469,1
-25.291975,-77.63469,1
44.09985,91.76662,3
-61.57398,78.688324,0
-55.70529,87.02217,0
-55.70529,87.02217,0
-53.08348,87.03407,3
-55.54384,86.92722,0
-42.088886,93.48653,3
-61.545773,78.70713,0
-59.259018,82.74845,0
-59.259018,82.74845,0
0.56317645,114.69079,3
-90.5455,78.65266,0
-97.390564,22.008255,0
-92.45356,75.24296,0
-79.322105,-60.65237,1
99.06091,-16.905046,2
-73.654816,15.323294,1
-72.63683,-25.195328,1
-79.25938,8.7405615,1
-71.67389,47.69056,0
-32.736248,58.98571,0
-39.87511,84.10894,3
-32.947346,59.351032,0
-42.86684,85.09433,3
-39.901646,84.05793,3
-73.57566,58.637928,0
-39.57564,87.34958,3
-74.27891,93.74398,0
-64.69717,84.579544,0
97.469604,-20.063389,2
-15.018139,-97.7756,1
84.00916,-72.19921,1
17.965317,-100.45712,1
83.97161,-71.59058,1
92.322975,-63.415485,1
-16.142574,-89.25831,1
91.07963,-38.94231,1
-37.634514,107.51485,3
108.62401,10.334259,2
112.73052,60.449356,2
109.75681,10.407435,2
92.368286,69.163994,2
108.62375,10.334425,2
92.25755,69.13497,2
-41.717167,76.33836,3
42.78923,5.2009892,3
-67.89729,91.17655,0
96.44279,-13.72329,2
-81.411385,76.24536,0
54.21148,73.799644,3
43.507744,84.827545,3
22.269909,75.666695,0
19.557705,79.222374,3
22.269909,75.666695,0
44.15289,83.95679,3
21.788881,76.28681,0
24.243618,79.04499,3
18.01265,71.94257,0
19.913132,77.54492,0
20.958153,75.686195,0
23.341915,77.21805,3
47.667618,72.78879,3
44.151844,83.96646,3
23.837294,80.97102,3
-14.122885,6.6442003,1
-27.906475,54.021202,0
-25.674622,52.558693,0
-26.529041,53.918564,0
-12.659087,15.9749565,0
7.2700386,31.502716,0
7.703479,61.07653,0
-9.786275,29.639479,3
19.637604,46.49859,1
-75.52934,91.66476,0
-81.99681,87.56066,0
-106.26175,12.73034,0
-81.13511,87.05107,0
-81.134285,87.05022,0
-81.134995,87.050545,0
-75.52915,91.65951,0
-81.13511,87.05107,0
-82.657326,87.91181,0
-82.65567,87.87049,0
69.465675,29.432257,2
79.8955,-61.25136,1
60.580265,44.769463,1
43.25574,-64.44087,1
43.510975,-64.96447,1
72.75854,-60.984013,1
43.50981,-64.96379,1
-58.970196,-57.18544,1
-85.75552,44.471703,0
87.002144,15.594439,2
-41.27504,82.65977,3
-42.10737,75.81456,3
-85.756,44.471718,0
-29.744146,30.003538,1
66.62693,34.21566,2
106.53071,48.89038,2
99.80364,28.595427,2
90.26471,44.700493,2
91.56474,24.359583,2
83.17906,38.47732,2
106.53827,48.893723,2
106.95031,47.520306,2
106.53071,48.89038,2
82.651535,17.491587,2
99.23109,28.561256,2
82.651535,17.491587,2
107.02742,31.157703,2
-51.04202,68.48862,3
-0.041015826,117.50601,3
0.026243389,117.652664,3
27.259739,103.560135,3
27.259418,103.556435,3
5.4098377,107.102844,3
5.5661244,109.06696,3
3.8401878,109.322174,3
-0.24159046,111.19159,3
16.134542,75.661415,0
14.177701,93.106705,3
0.2562381,116.56426,3
0.28380316,116.57293,3
1.2753873,102.363785,3
-14.849875,-77.330284,1
11.714247,-15.970455,1
-15.771146,-58.937744,1
-90.084984,-19.548195,1
-0.49870643,-66.41056,1
-29.511341,-56.929756,1
2.726997,-66.73481,1
-40.61866,-59.430447,1
48.915653,38.51731,1
-86.13813,5.922112,1
27.411573,-102.29835,1
46.375477,93.73079,3
38.691612,84.41238,3
-75.59089,-82.45693,1
-102.6687,-45.260494,1
21.744802,-51.64507,1
21.946024,-51.662994,1
68.50333,-20.890974,1
40.44469,4.180886,1
-42.13346,51.322773,0
-11.546787,31.568197,3
-57.680946,67.586975,3
-54.82324,36.842407,0
-98.16438,55.65465,0
-63.94009,77.01474,0
-1.4577614,-65.13787,1
34.478703,-106.79067,1
-6.1154118,-77.69405,1
48.93923,38.524784,1
45.226963,47.316574,1
45.209263,47.293915,1
31.509924,66.26803,1
17.926006,19.756853,1
112.55769,40.056442,2
76.891785,7.4403715,2
